,A.1 Expected Annual Damage,A.1 Expected Number of Deaths,A.2 Expected Annual Damage,A.2 Expected Number of Deaths,A.4 Expected Annual Damage,A.4 Expected Number of Deaths,A.5 Expected Annual Damage,A.5 Expected Number of Deaths,Total Infrastructure Costs
27,0.0,0.0,21531682.646804437,0.023675875835572943,70715872.12506029,0.03634513567808617,859632604.9234242,0.8181558741313151,84600000.0
28,1908899164.2057095,1.2560154268810515,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
29,0.0,0.0,13231103.324865699,0.014204667603225826,0.0,0.0,0.0,0.0,84600000.0
30,0.0,0.0,493414742.8816826,0.6391202771686899,0.0,0.0,0.0,0.0,84600000.0
31,0.0,0.0,24623132.479563683,0.02391353473615474,0.0,0.0,0.0,0.0,84600000.0
32,0.0,0.0,514706179.4786966,0.5367144858392185,0.0,0.0,0.0,0.0,84600000.0
33,0.0,0.0,534750459.06295806,0.681023833310769,0.0,0.0,0.0,0.0,84600000.0
34,0.0,0.0,391285144.8062695,0.4142064547349747,0.0,0.0,0.0,0.0,84600000.0
35,2631512.0839073434,0.0025984160194402234,20195458.45084858,0.02907145280144973,52008340.958695486,0.03514072603302595,6221656.40146285,0.008259968979570034,84600000.0
36,365921602.74497783,0.18749982917371663,0.0,0.0,51835811.472391844,0.017699081714239322,0.0,0.0,84600000.0
37,0.0,0.0,251870798.7356153,0.18822556687648367,186433276.0524663,0.06367721078854802,0.0,0.0,84600000.0
38,618317623.3115761,0.407305152386886,5498171.694383636,0.00523381278730024,0.0,0.0,0.0,0.0,84600000.0
39,0.0,0.0,76882826.04426882,0.0723115128591571,146732286.17018774,0.062347125878783,0.0,0.0,84600000.0
40,249698991.2932168,0.18776456442969816,166770347.9943089,0.17924375366391582,4554420.541389769,0.002496751849872096,199570466.73383698,0.209428969380242,84600000.0
41,2215430306.1205573,1.2553167222505153,45963547.35335967,0.03875637332294878,0.0,0.0,63731363.23459442,0.05126493599274627,84600000.0
42,2312934365.7178316,1.2550285456079109,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
43,0.0,0.0,117300953.89641868,0.12920773180430878,0.0,0.0,0.0,0.0,84600000.0
44,42779046.70847416,0.0208011193547102,270930699.10629374,0.18629522832765097,0.0,0.0,0.0,0.0,84600000.0
45,4672021.607112726,0.0027753023011058324,27384661.34175069,0.0236933514115141,0.0,0.0,0.0,0.0,84600000.0
46,0.0,0.0,131823310.74203128,0.1297071790515228,0.0,0.0,0.0,0.0,84600000.0
47,0.0,0.0,48607606.26271528,0.05552968489404575,371496.5787102757,0.00023603673589623882,0.0,0.0,84600000.0
48,1210330751.0704885,0.7705355231075616,682961912.883408,0.5806973620704462,772017.1487844583,0.00033380868441913443,0.0,0.0,84600000.0
49,101326918.60440975,0.057252279522670466,526511417.1946523,0.41345850387116967,0.0,0.0,0.0,0.0,84600000.0
50,0.0,0.0,204736565.6794231,0.18533774436786207,40520473.099763565,0.017908122839031662,82208405.42042401,0.07132995858747598,84600000.0
51,21562523.947214022,0.01336103460819459,215617574.969899,0.1865695259899547,60006649.24961362,0.025507605810786052,712454008.9587643,0.579547748636805,84600000.0
52,20313137.819536008,0.012396624002425822,154438317.98815015,0.1337653602193968,0.0,0.0,447672508.28334695,0.3670353844518454,84600000.0
53,0.0,0.0,18946489.280043297,0.023198975599976177,0.0,0.0,490518052.8727324,0.5446414182651261,84600000.0
54,101326417.63660392,0.05725191667106932,33821516.90701108,0.028703157520693027,0.0,0.0,628190024.5996333,0.49417041725365174,84600000.0
55,0.0,0.0,477985147.9810244,0.3775404552016022,0.0,0.0,0.0,0.0,84600000.0
56,0.0,0.0,40415299.26044433,0.02950802105114377,0.0,0.0,466402584.6079174,0.31372572516210484,84600000.0
57,0.0,0.0,76076938.40333456,0.05395574272584668,0.0,0.0,390876239.765768,0.25830493821908757,84600000.0
58,8363883.327431601,0.006859943441100261,6964747.72890353,0.00864745741565174,0.0,0.0,0.0,0.0,84600000.0
59,10225904.666053146,0.0076160648891698155,13056193.175618898,0.014463680967420168,57823620.555787764,0.030436304958102463,175931707.26493424,0.1744473498909628,84600000.0
60,0.0,0.0,116511185.33611143,0.10756762897233112,10883716.093020737,0.00474141091142096,399442903.9661317,0.3248094390176213,84600000.0
61,0.0,0.0,22031637.061769813,0.023682496984244857,139826002.55850467,0.06580114829046346,0.0,0.0,84600000.0
62,1768728855.674498,1.254745139050716,0.0,0.0,8234893.205760194,0.003934550001510974,0.0,0.0,84600000.0
63,0.0,0.0,19309189.22456273,0.017803870004934684,153242214.02288264,0.060725871295327666,0.0,0.0,84600000.0
64,0.0,0.0,349180813.70519096,0.3681555884202129,0.0,0.0,0.0,0.0,84600000.0
65,22968325.101596206,0.02062793611920472,30466950.93624155,0.040565860882904745,0.0,0.0,37351126.16535032,0.047063138074802016,84600000.0
66,78732855.28885695,0.05608308153378601,17611127.297826916,0.01882430094430567,0.0,0.0,0.0,0.0,84600000.0
67,0.0,0.0,24423579.63005025,0.02354546621241156,0.0,0.0,476364350.95608145,0.4191827799505631,84600000.0
68,0.0,0.0,16183306.184107702,0.01779750402131986,0.0,0.0,0.0,0.0,84600000.0
69,13052897.41898027,0.007653948497692412,10078019.013960402,0.008847990605728145,57870159.56157811,0.02459805040642255,12830231.470211573,0.010176546157433804,84600000.0
70,0.0,0.0,23883791.39055921,0.029339193932076756,34323010.67166969,0.01984187446016932,0.0,0.0,84600000.0
71,0.0,0.0,32496522.400842365,0.0404458213434368,0.0,0.0,9613750.61758767,0.011421330606279109,84600000.0
72,0.0,0.0,41761195.00279321,0.04035378652010065,60598450.03167717,0.027883225275977565,118163177.69893031,0.10520233674234139,84600000.0
73,4094881.6492364923,0.002887894431232034,72859803.68458337,0.07226655096065294,0.0,0.0,0.0,0.0,84600000.0
74,0.0,0.0,29967471.36228114,0.023868952992358236,195199474.24342334,0.06790701609002511,0.0,0.0,84600000.0
75,2110893380.2465444,1.2554565644155837,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
76,1808807108.435708,1.2540921283745603,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
77,0.0,0.0,14083189.120681873,0.017953362900237777,0.0,0.0,68377212.34103216,0.0803771461752577,84600000.0
78,17414677.919325024,0.013692155664994335,516294471.5178081,0.5391107323229813,0.0,0.0,0.0,0.0,84600000.0
79,77716738.8295127,0.055425171874237504,0.0,0.0,3475546.2492535897,0.0020669709205859174,161877331.24400753,0.16397419087998416,84600000.0
80,0.0,0.0,40882387.90463793,0.0412768648614439,0.0,0.0,532002840.2816774,0.49325031168621564,84600000.0
81,0.0,0.0,9524277.924577385,0.008967256218472157,160990567.82359117,0.06679055435761735,0.0,0.0,84600000.0
82,1297449611.8228078,0.7720566312365075,837900846.5293204,0.6721770874563917,0.0,0.0,0.0,0.0,84600000.0
83,2312049255.806942,1.2544051677183083,7895584.870056222,0.005720933294347572,0.0,0.0,0.0,0.0,84600000.0
84,0.0,0.0,38954023.50377706,0.055740197453825066,55275900.89158909,0.03809255747993517,5827305.655403986,0.007704838537726833,84600000.0
85,0.0,0.0,749115711.4394251,0.6803342883810402,0.0,0.0,0.0,0.0,84600000.0
86,0.0,0.0,18779924.87429052,0.023985997368451095,0.0,0.0,806353843.1999817,0.9100723770810808,84600000.0
87,0.0,0.0,48044452.34382517,0.054278825719244146,51293811.0579329,0.027731508401876333,0.0,0.0,84600000.0
88,0.0,0.0,40650936.346313134,0.04082653113178931,12510316.232076066,0.006648774615346616,122064336.5770579,0.11548715070234458,84600000.0
89,34169243.08278457,0.01967509484631578,154691356.3407452,0.12805534999447452,12613373.35855638,0.005137162673296548,0.0,0.0,84600000.0
90,0.0,0.0,334166561.7872561,0.2588808861976694,6620401.859988193,0.0024056581590693404,4173492.7698209174,0.0031032649393711097,84600000.0
91,0.0,0.0,32498293.64442048,0.04045011167498856,0.0,0.0,0.0,0.0,84600000.0
92,2212680089.6502957,1.2532941543608664,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
93,0.0,0.0,58369781.406974286,0.055225150178076415,0.0,0.0,0.0,0.0,84600000.0
94,0.0,0.0,196184288.25226504,0.1885208638199085,0.0,0.0,0.0,0.0,84600000.0
95,12260927.589665929,0.007080323771155892,27009286.372617625,0.023073822804838932,1563472.8316195747,0.000764486915035064,25498211.4128236,0.020668278490444936,84600000.0
96,2214338626.957569,1.2545138780945246,0.0,0.0,0.0,0.0,36342546.67764267,0.028802156818874283,84600000.0
97,0.0,0.0,579087847.4616537,0.45815010324634586,0.0,0.0,0.0,0.0,84600000.0
98,1671534721.6405194,1.2554126128105847,61563929.07531813,0.0674601696844189,0.0,0.0,0.0,0.0,84600000.0
99,8026654.488979606,0.0073143689078308295,90853420.25618088,0.11662264488592874,32422462.59677825,0.020546621563732183,0.0,0.0,84600000.0
100,0.0,0.0,166068248.24654922,0.18569834298896706,0.0,0.0,11925697.79137158,0.013103326695196137,84600000.0
101,2109684382.3062756,1.254523329757284,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
102,0.0,0.0,19388613.560450546,0.017943569783906335,54108213.55621378,0.02445317114014782,733688133.780011,0.5979652192986864,84600000.0
103,145258944.0612352,0.10143380087832848,737561885.5510755,0.6989780479502017,1834425.6950363005,0.000810544484113472,0.0,0.0,84600000.0
104,0.0,0.0,5417826.914013496,0.004810278959759151,55420919.709724024,0.023505019532837478,73676942.98888889,0.05897265242080098,84600000.0
105,0.0,0.0,36802912.5183257,0.031730740103284,54225680.27684519,0.02263894383427871,0.0,0.0,84600000.0
106,2110893380.2465444,1.2554565644155837,113985879.96104513,0.09627228497304213,0.0,0.0,0.0,0.0,84600000.0
107,37515376.853958026,0.03353188119263431,585352571.5768192,0.7010907470383696,0.0,0.0,0.0,0.0,84600000.0
108,253073.5260733161,0.00017103580304322604,41992931.75302608,0.04079006456525922,0.0,0.0,0.0,0.0,84600000.0
109,57773821.28517513,0.03277702631235101,383868164.86594373,0.3047668189855819,140473829.06477708,0.05135323765070754,0.0,0.0,84600000.0
110,0.0,0.0,87097729.39141127,0.08658389001861161,2026647.2707306803,0.0010661103032656436,0.0,0.0,84600000.0
111,210776411.6284188,0.138993092179824,191150539.4542269,0.18024916311113298,0.0,0.0,0.0,0.0,84600000.0
112,0.0,0.0,13151374.387138944,0.014663395069303429,17436430.59298303,0.010027019682466122,0.0,0.0,84600000.0
113,1670826180.4421372,1.2547219444100783,611750193.0334297,0.5955133044792484,0.0,0.0,0.0,0.0,84600000.0
114,21421853.741081316,0.01767028740449071,639110015.2215046,0.696610508036293,0.0,0.0,0.0,0.0,84600000.0
115,0.0,0.0,19505213.533669814,0.014346058999484601,185890403.61915678,0.059833245221174225,0.0,0.0,84600000.0
116,23931239.19563447,0.013571395234292363,49374019.46380195,0.04096954939227842,0.0,0.0,0.0,0.0,84600000.0
117,1878872320.231039,1.1173721666922327,92242903.44989274,0.07821075298464747,22526595.802174233,0.009498690341687998,247566036.38969934,0.20262320315801563,84600000.0
118,1810560242.639584,1.2556700690887226,0.0,0.0,0.0,0.0,50099209.8186592,0.04489994290082148,84600000.0
119,1776842133.3302383,1.2559475466013035,0.0,0.0,4482477.507417748,0.002161994653184232,0.0,0.0,84600000.0
120,0.0,0.0,22789145.31543975,0.023642437542918317,74717910.31020057,0.03671684898343487,820381695.4648819,0.7384930649840551,84600000.0
121,1873144889.1423962,1.2545144758712277,182565721.50128686,0.17358105256211068,0.0,0.0,0.0,0.0,84600000.0
122,4647076.904395001,0.002757234822086615,910372350.5604281,0.6929704354603881,0.0,0.0,0.0,0.0,84600000.0
123,0.0,0.0,30422217.139048688,0.04045011167498856,34905237.767554015,0.022292754811088836,0.0,0.0,84600000.0
124,0.0,0.0,12246378.000052359,0.017849311336047308,0.0,0.0,0.0,0.0,84600000.0
125,1775046976.2202582,1.2543008406329812,12844718.192085829,0.013916696057712903,3292708.905783438,0.0018722820915098803,14227110.358871352,0.014467572228143613,84600000.0
126,1533298468.8475597,1.2559475466013035,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
127,0.0,0.0,801112954.2165638,0.6968819954285419,1041238.8172822127,0.0004800854061759372,0.0,0.0,84600000.0
128,99648014.00643353,0.05714434337192355,583150228.9794674,0.4624792283197071,0.0,0.0,0.0,0.0,84600000.0
129,1671883685.4922729,1.2557527741249523,0.0,0.0,2733448.5157755148,0.0013207589849935626,0.0,0.0,84600000.0
130,0.0,0.0,191421542.28156078,0.18655055747097424,99272476.73399732,0.045971655802337516,0.0,0.0,84600000.0
131,228166149.44925615,0.12444472006173406,44262125.23867114,0.03536227627964539,0.0,0.0,949808154.2684981,0.7053779592233249,84600000.0
132,0.0,0.0,428300305.29420036,0.36904549419181043,0.0,0.0,0.0,0.0,84600000.0
133,0.0,0.0,35782454.99176068,0.04121110520067207,643005.7329752614,0.0003416302004226124,0.0,0.0,84600000.0
134,0.0,0.0,91654502.24290383,0.10885861391276705,62072509.66990401,0.029046910924252906,0.0,0.0,84600000.0
135,0.0,0.0,652891339.6292422,0.6389178429503888,0.0,0.0,0.0,0.0,84600000.0
136,0.0,0.0,39082588.94284953,0.03277891344630607,0.0,0.0,0.0,0.0,84600000.0
137,88091249.10700522,0.055167167311341705,202361562.2021073,0.18168855860977534,0.0,0.0,277420657.8586635,0.24166987467363396,84600000.0
138,0.0,0.0,14754032.458913174,0.014281823487744271,0.0,0.0,643532902.3278501,0.5601781015667676,84600000.0
139,0.0,0.0,417210202.6084089,0.37510818228327214,0.0,0.0,0.0,0.0,84600000.0
140,0.0,0.0,27516548.60463845,0.02942294875496119,14185910.850264551,0.008155278626509544,314135203.85143024,0.30953645853975964,84600000.0
141,0.0,0.0,599453641.8207992,0.6353927229783433,0.0,0.0,0.0,0.0,84600000.0
142,1296073430.8571146,0.7709943467358479,138159177.1624658,0.11580248964552718,0.0,0.0,0.0,0.0,84600000.0
143,178209606.572137,0.12414943234713507,77417608.71120995,0.07865776844414743,63933223.39382091,0.03101310472032759,0.0,0.0,84600000.0
144,0.0,0.0,664773436.7040138,0.6344223838303756,0.0,0.0,731521077.2802967,0.6597032698654983,84600000.0
145,11504751.85697917,0.007080323771155892,19166288.951514445,0.017552522148680257,151252990.5085264,0.05940261591918703,0.0,0.0,84600000.0
146,64653369.17312825,0.04358048517980151,13454018.61081741,0.01372100368766166,0.0,0.0,0.0,0.0,84600000.0
147,0.0,0.0,23085509.312735848,0.023414313623289565,14339408.252786282,0.007743989630904032,0.0,0.0,84600000.0
148,0.0,0.0,13844797.364842217,0.014495138906115453,89377883.1131404,0.04315317592801134,0.0,0.0,84600000.0
149,10524427.196162663,0.007853824787210183,7990707.846769403,0.008917242867810418,7920943.851669651,0.004945850351139161,649261281.4770381,0.6424573535936499,84600000.0
150,184079451.88241118,0.13845112853681552,281102993.9449044,0.29778313170118886,0.0,0.0,0.0,0.0,84600000.0
151,0.0,0.0,583740665.0317805,0.6984079113622914,0.0,0.0,0.0,0.0,84600000.0
152,0.0,0.0,4919941.76746817,0.004805942666318412,12600585.600637723,0.005694395709626172,0.0,0.0,84600000.0
153,0.0,0.0,800123188.3175399,0.6747559556798861,0.0,0.0,0.0,0.0,84600000.0
154,2012374006.7879462,1.254972720150293,0.0,0.0,31709926.63616517,0.011798980124027202,0.0,0.0,84600000.0
155,0.0,0.0,213728852.632253,0.1840387648438685,107110352.69608155,0.036579394201881645,0.0,0.0,84600000.0
156,1572772242.0277202,1.2545392405753848,1265276.7007555892,0.00154207616147388,0.0,0.0,0.0,0.0,84600000.0
157,0.0,0.0,28362673.295219153,0.024014471517088697,187260927.5918827,0.06967423587082436,0.0,0.0,84600000.0
158,64742567.51851474,0.057379349652637746,30354758.83626403,0.04027556255095528,83943997.17245157,0.0524346903108414,0.0,0.0,84600000.0
159,0.0,0.0,237140371.71221715,0.18761944767670993,1299619.1131240847,0.0005296313358076704,0.0,0.0,84600000.0
160,0.0,0.0,99006648.5249568,0.08818591561736151,0.0,0.0,0.0,0.0,84600000.0
161,465888656.04441655,0.277582996451212,0.0,0.0,0.0,0.0,1119263461.3083296,0.9043245715810705,84600000.0
162,0.0,0.0,338117296.50014913,0.30709124802285215,0.0,0.0,0.0,0.0,84600000.0
163,0.0,0.0,12093566.253943287,0.012072695859503815,1493636.45810402,0.0006825918141052104,23910144.414010078,0.021101443153000363,84600000.0
164,0.0,0.0,4838942.583045759,0.004841286730013446,50114235.72400616,0.02410207409158902,0.0,0.0,84600000.0
165,0.0,0.0,281699467.63420147,0.31060046732152347,98344884.97633544,0.046828080817514356,0.0,0.0,84600000.0
166,0.0,0.0,14454150.191509262,0.01794370357508903,1135745.7920920653,0.0008116083820269613,779418210.5561473,0.8504215677543278,84600000.0
167,3972206.7637764923,0.0027831446318556325,40678671.824455,0.04088049586378673,0.0,0.0,0.0,0.0,84600000.0
168,0.0,0.0,630634291.1664582,0.6829984579178228,0.0,0.0,0.0,0.0,84600000.0
169,0.0,0.0,14932868.932206996,0.011913768190519416,115684587.82270943,0.042310493853776165,0.0,0.0,84600000.0
170,1809314934.4930475,1.254549206566188,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
171,0.0,0.0,37866111.31220597,0.04088049586378673,1111391.185637197,0.0006423151602012095,38642277.65720223,0.03871784958460365,84600000.0
172,52991974.057840064,0.04026338972992625,169630410.8828085,0.18452511333644817,0.0,0.0,0.0,0.0,84600000.0
173,0.0,0.0,71601369.51792502,0.07234649665109555,46981446.87901398,0.023357323678342333,2662246.032835778,0.002555977115004931,84600000.0
174,0.0,0.0,68369474.00013846,0.07072521715770239,0.0,0.0,0.0,0.0,84600000.0
175,0.0,0.0,8359911.3513641255,0.008776004067235381,6364101.9383676145,0.0036475734610541843,53703685.95897515,0.05227667451143327,84600000.0
176,0.0,0.0,123253113.80518927,0.08640912131502196,60631647.081516646,0.020827446774677273,0.0,0.0,84600000.0
177,28061380.358056106,0.020386137361164965,257349686.25945276,0.26150704732601454,87331879.89390689,0.04229776025782193,132221829.28734514,0.1282321455333583,84600000.0
178,0.0,0.0,823133976.4654474,0.7037696046294695,0.0,0.0,0.0,0.0,84600000.0
179,1434652140.9544075,1.2551581280644841,0.0,0.0,0.0,0.0,23671381.762434818,0.02898410290895004,84600000.0
180,0.0,0.0,143584649.9667546,0.11825329539712193,47867585.54215045,0.019396538285445294,0.0,0.0,84600000.0
181,588801433.4353604,0.48236288504217784,31836261.811176013,0.038846528690956006,24891882.780510545,0.014832029730908315,0.0,0.0,84600000.0
182,107017262.97593412,0.07605322661624866,716720910.0530338,0.6893853429371861,0.0,0.0,0.0,0.0,84600000.0
183,1774289826.1047568,1.253606303309657,0.0,0.0,0.0,0.0,0.0,0.0,84600000.0
184,0.0,0.0,8423730.305058246,0.008902429823883236,88387847.15143019,0.04197828074368608,0.0,0.0,84600000.0
185,0.0,0.0,157520455.56793827,0.18838834749929748,0.0,0.0,0.0,0.0,84600000.0
186,1874262689.339188,1.255486267681877,676910873.893985,0.5835657397006417,0.0,0.0,0.0,0.0,84600000.0
187,186033770.32867134,0.10171334335852539,161600450.99720275,0.12761927904530213,91565363.42508753,0.035588613864949624,0.0,0.0,84600000.0
188,7025096.801823188,0.004926962767778249,317709667.55195796,0.3019397152997968,68980595.01153599,0.030728110775465077,0.0,0.0,84600000.0
189,2110072434.7089305,1.2548228703431958,0.0,0.0,0.0,0.0,658180201.2883809,0.49435253581861976,84600000.0
190,0.0,0.0,428254049.24925095,0.37826863547107936,0.0,0.0,0.0,0.0,84600000.0
191,0.0,0.0,182393893.87052363,0.18814623969943908,64047666.5571256,0.031978730209535955,0.0,0.0,84600000.0
192,0.0,0.0,70638225.07368195,0.070438501328762,0.0,0.0,0.0,0.0,84600000.0
193,0.0,0.0,98827943.03349179,0.08787158982061902,0.0,0.0,0.0,0.0,84600000.0
194,0.0,0.0,121149726.6764729,0.09729080372701719,0.0,0.0,0.0,0.0,84600000.0
195,3777970.788206292,0.002870229845718594,125311385.39440067,0.1312483859161595,10898697.97746168,0.00557996752238943,0.0,0.0,84600000.0
196,0.0,0.0,128619231.59949386,0.1184857801077114,0.0,0.0,0.0,0.0,84600000.0
197,0.0,0.0,27297494.404926203,0.023549488833133517,8094612.686018066,0.003805331671351806,0.0,0.0,84600000.0
198,78864150.37731503,0.04100920544572678,420103041.252511,0.3065172531791811,0.0,0.0,0.0,0.0,84600000.0
199,0.0,0.0,125081586.14634311,0.13082922663829982,0.0,0.0,0.0,0.0,84600000.0
200,1976470450.3016179,1.5535244227114764,497711201.08343375,0.49265030063099235,862126.958278711,0.00039825116330833936,0.0,0.0,121200000.0
201,1940126667.4302301,1.4142045012327027,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
202,361861678.6062776,0.2050346573091257,10629865.636719193,0.008309010718182845,3314902.8750652336,0.0013845290590709983,76081193.93131748,0.055456175415036016,121200000.0
203,131629277.12087117,0.1279547383269692,1168079.5083299058,0.00157922571961585,3893484.9330404773,0.0025691080461861626,0.0,0.0,121200000.0
204,190384815.32244343,0.1327248126792444,56834161.72940466,0.052392751296616344,4757884.6032760795,0.0022018802782209387,0.0,0.0,121200000.0
205,52300900.70314326,0.037186071099267935,42510839.57099946,0.04014209432280419,1363682.9669367275,0.0006388821995873807,45082602.19935145,0.03921130646575323,121200000.0
206,2442455778.2312856,1.5120332390059956,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
207,2369036611.0559893,1.5444924387574814,0.0,0.0,0.0,0.0,80312840.00811377,0.06621026370870943,121200000.0
208,18077060.71946711,0.012951685300008307,24311921.0773292,0.023339515764880768,40627034.440179646,0.01805945130742373,0.0,0.0,121200000.0
209,440112456.237231,0.41855205900702225,0.0,0.0,0.0,0.0,296352763.2095073,0.35293398522989305,121200000.0
210,2074535889.89611,1.3468266644398208,742393241.2826757,0.6024318124334258,0.0,0.0,0.0,0.0,121200000.0
211,61187505.024338394,0.05632664814394241,152037003.47917283,0.1783696492104253,0.0,0.0,0.0,0.0,121200000.0
212,439785215.72691524,0.24775167517556912,0.0,0.0,77815086.03344688,0.028467240841467963,131054790.48441884,0.09201707660075227,121200000.0
213,272114317.825425,0.16854661150527206,16159377.024854317,0.013738362409938943,150542632.7146228,0.054069141084153505,0.0,0.0,121200000.0
214,0.0,0.0,25646329.07228969,0.023606424270881547,136027986.06355953,0.05364693491671851,0.0,0.0,121200000.0
215,898736412.5693738,0.6817316200999365,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
216,59380096.070488706,0.0451526126750889,70472762.46646136,0.07011071884246411,907371.814390858,0.0004739981976377018,0.0,0.0,121200000.0
217,0.0,0.0,4090123.5320694577,0.004816124847866026,19331656.435392328,0.008992112577217947,0.0,0.0,121200000.0
218,1981287996.3776302,1.558248254150439,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
219,1694305050.686052,1.5508595593832166,16388346.519238073,0.02090202709571315,0.0,0.0,0.0,0.0,121200000.0
220,0.0,0.0,706803352.0032246,0.6570063531084109,0.0,0.0,0.0,0.0,121200000.0
221,108763037.34493236,0.07307058704829572,21386686.734192092,0.019341768407848424,4187026.7009188444,0.0019772299555897072,0.0,0.0,121200000.0
222,0.0,0.0,199918177.0696271,0.18446419249025336,0.0,0.0,0.0,0.0,121200000.0
223,2473426112.8490376,1.536066180299496,12149955.30005046,0.010675407744425092,40668868.01764888,0.016751065175463188,0.0,0.0,121200000.0
224,1817094227.962606,1.5585216031964064,284757231.37233865,0.3095835725339532,0.0,0.0,0.0,0.0,121200000.0
225,0.0,0.0,58381767.71027979,0.07191687786679621,4637255.295005247,0.0027620728525087385,307124806.027423,0.34854912784574343,121200000.0
226,2511950645.566785,1.5659794483334748,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
227,56241666.813462004,0.04532271858697812,18437375.657733247,0.02000877343285063,56006732.53354566,0.02836374998475926,661473863.7032537,0.614600160495899,121200000.0
228,2265276283.0471163,1.5612328443865024,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
229,543610971.6889601,0.4078835170717001,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
230,69948533.28198272,0.07440002249378025,407915328.7217118,0.5293270920057006,0.0,0.0,0.0,0.0,121200000.0
231,144488472.82356662,0.10148033783285862,5764420.459543357,0.005485820251551921,0.0,0.0,0.0,0.0,121200000.0
232,0.0,0.0,433356665.4789241,0.4527865674897008,0.0,0.0,0.0,0.0,121200000.0
233,20882000.420019522,0.022348170126678446,526590678.3874587,0.6656454943238599,0.0,0.0,0.0,0.0,121200000.0
234,119308368.08366525,0.10080304547063207,350090409.0778053,0.36914749783390655,0.0,0.0,0.0,0.0,121200000.0
235,527377609.1263808,0.5323459951734049,0.0,0.0,8721879.008327559,0.005674553699334905,0.0,0.0,121200000.0
236,2824925139.2969747,1.5036573289562398,0.0,0.0,28406767.250481676,0.0094926262714085,0.0,0.0,121200000.0
237,176290363.6184144,0.10166388722791242,248641835.98296273,0.1842656119237842,162620983.86636603,0.05326565542008009,0.0,0.0,121200000.0
238,2256593564.992486,1.5537746138755495,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
239,0.0,0.0,58233968.09090076,0.05497464708140938,103332604.02291024,0.044143993883309855,0.0,0.0,121200000.0
240,1933990144.127962,1.511888088054674,1192246.0884003895,0.0012596245067503893,0.0,0.0,0.0,0.0,121200000.0
241,2612734537.488621,1.548341574420042,32279605.794000704,0.027081263973604976,0.0,0.0,0.0,0.0,121200000.0
242,2720633925.1181483,1.5429768215800435,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
243,14998245.461494895,0.012938631326663525,105373024.03269556,0.115835195275946,0.0,0.0,0.0,0.0,121200000.0
244,3119809607.918063,1.5415645737219603,259904861.10415015,0.17494725335376607,0.0,0.0,0.0,0.0,121200000.0
245,688865183.2087023,0.4177137103603715,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
246,0.0,0.0,118441906.42623213,0.11631060080099043,0.0,0.0,0.0,0.0,121200000.0
247,27618929.515590645,0.023863463534305678,35606484.18764031,0.04082024457190297,0.0,0.0,0.0,0.0,121200000.0
248,2304727371.906167,1.5309756322190484,6365510.287422791,0.005263741106360377,0.0,0.0,0.0,0.0,121200000.0
249,2660719849.123105,1.5540757643371799,40287646.7750351,0.030920186844029314,0.0,0.0,0.0,0.0,121200000.0
250,0.0,0.0,202573255.5975914,0.18240401652110183,18794394.120243333,0.00829333562952616,5940225.969244698,0.005125807574937975,121200000.0
251,1884220251.5455046,1.1814252927266022,13995594.123965431,0.011880624701621078,694029.4875773181,0.0002875399814438358,16495269.410702607,0.013185856391002011,121200000.0
252,2440891159.0105343,1.5108194909771,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
253,0.0,0.0,14253304.224957783,0.017469831478226026,0.0,0.0,282635633.3614272,0.31150740966375573,121200000.0
254,2660710558.2086945,1.5540689971458845,0.0,0.0,0.0,0.0,85376441.59890881,0.06626586349039451,121200000.0
255,36751629.86797134,0.023551772826837184,381780922.68496907,0.30251343098393413,0.0,0.0,0.0,0.0,121200000.0
256,0.0,0.0,32215405.11915566,0.023549431488154606,0.0,0.0,201379430.69144893,0.1351489147285925,121200000.0
257,183802541.36236268,0.09720923289301783,50081967.52846319,0.035286965893880674,0.0,0.0,87282080.79430461,0.057468507323370555,121200000.0
258,1371846243.795704,1.1472088324764922,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
259,1092622384.4719627,0.8258104437843248,0.0,0.0,0.0,0.0,0.0,0.0,121200000.0
260,18318868.854059227,0.013153034662194928,105156418.52888006,0.09688168886180597,7658619.383788327,0.0033089368147818676,169096607.4783322,0.1350997918064607,121200000.0
261,388442978.64834857,0.29477590819305194,0.0,0.0,117495198.53778188,0.05175354766517455,0.0,0.0,121200000.0
