,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0,0,6,0,0,3,0,0,0,0,177872510.27446234,6547835.370077384,0.0004701676655527248
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,5,0,0,6,0,0,3,0,0,0,0,170698815.96662596,15018829.520940054,0.0013711365516173965
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,6,0,0,8,0,0,4,0,0,0,0,191842249.64561936,564136.4315552448,6.067510260862606e-05
3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0,0,7,0,0,3,0,0,0,0,179547704.05718347,5576348.573071689,0.00047166483883724175
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,7,0,0,4,0,0,0,0,179972893.98389795,4971465.977172146,0.0005168742641068824
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,7,0,0,3,0,0,0,0,176947303.46908084,6639719.074502569,0.0006831826295958467
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,6,0,0,3,0,0,0,0,175272109.6863597,7611205.871508264,0.0006816854563113297
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,5,0,0,8,0,0,4,0,0,0,0,189241849.0575167,1627506.932986125,0.000272192893367231
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,6,0,0,8,0,0,4,0,0,0,0,184420559.53266224,2723223.557130022,0.00022859445247502602
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,0,8,0,0,4,0,0,0,0,196866533.53722167,0.0,0.0
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,8,0,0,4,0,0,0,0,181820158.9445596,3786594.0585609023,0.0004401122432336309
11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,5,0,0,7,0,0,3,0,0,0,0,172374009.7493471,11299686.216003956,0.001139479474165923
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,95574100.08200936,73310318.9619889,0.005128621280030167
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,87120692.38540131,174355889.92707637,0.009733269327388546
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,5,0,0,5,0,0,2,0,0,0,0,170981127.2991113,13206087.5767982,0.001014664754244837
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22167818.198803753,3490113256.054168,0.244893136412977
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,96815887.74756636,60627432.66551398,0.0053799804484752425
17,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,5,0,0,7,0,0,3,0,0,0,0,164828887.79758304,19345750.021159418,0.001960139847959772
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,84915345.29445624,219898777.28661004,0.018593046168023722
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24198032.45136138,3463526763.2801714,0.23973961439511915
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,104237577.86052345,58468345.539939195,0.005212061098608842
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,30621225.8954118,3423664488.9075527,0.24188878795278482
22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,70015766.160258,745861706.6045527,0.05479808182289318
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,34856787.23891449,3391608190.972704,0.2356698927045288
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,76140324.38576135,350758389.55876523,0.034436981798620855
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,93368752.9910643,118853206.32152256,0.013988398120665345
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,0,93441492.69506755,133344750.42279889,0.007950067319364044
27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,94452772.60492308,96070230.0727656,0.006227968240359243
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,78170538.63831897,300743397.44238394,0.024727265004560815
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,6,0,0,2,0,0,0,0,127285380.35183465,25833265.354732186,0.0026491421244716463
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,6,0,0,1,0,0,0,0,124744364.47035314,33994420.647704855,0.003451401430631653
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26403379.542306438,3458056958.11932,0.23867424116472097
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,86623946.33492702,199697826.47729647,0.020122616957202438
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,70412508.20525992,573505685.7446631,0.10527015533645684
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,32651440.14796943,3397077996.1335554,0.23673526593492697
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,4,0,0,1,0,0,0,0,121853101.83374009,42405035.0519128,0.0035971918771165487
36,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,29499898.418325532,3443299294.6736145,0.24282734084905838
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,69170720.5397029,588849119.4931976,0.1060246929487072
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,72045980.41281562,726745118.862468,0.051091348398926595
39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,74271793.81427827,381900592.6953026,0.04040732120044613
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,90071081.09142907,141472052.8212879,0.011514199285012338
41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,88829293.42587207,154154939.1177628,0.011262840116567262
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,5,0,0,2,0,0,0,0,125767694.039311,33737626.71435227,0.003115881589108234
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,84593732.0823694,249712818.59367776,0.02983233375126248
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,80375885.72926402,255200510.08285028,0.015867488163925643
45,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,74251327.50376067,713816219.8814318,0.04857500394908092
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53972506.18695759,798306663.6279421,0.11809670100289955
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,62425913.883565634,669693739.6489716,0.11215891178524429
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60717312.84309486,717462043.4721682,0.11196248216636247
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,5,0,0,1,0,0,0,0,123226678.1578295,41898782.00732494,0.00391814089526824
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,63667701.54912264,654350305.9004371,0.11140437417299393
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9695195.36216505,3549406777.112255,0.2686391052370809
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,68049393.06261665,639176383.6178573,0.10845718107933316
53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8453407.696608048,3559761028.591133,0.2691454484417983
