,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4Expected_Annual_Damage,A4Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
10,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.0,0.0,102865513.4242791,67273607.71982935,0.007862437158290396
11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,2,0,0,18300669.877967454,0.0011825136363551947,129819667.07505888,48105523.01536509,0.006089812928763617
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,1,0,0,2,0,0,8229580.023187166,0.0005554153816796345,138170681.63728276,26299751.923145227,0.00275643385265619
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,1827747.5005426318,0.00012932579125270375,137151747.29458064,31632600.637940265,0.005036625083661126
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,1,0,0,18300669.877967454,0.0011825136363551947,129308865.446135,50278673.01712765,0.004990190110731157
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,0,0,0,2,0,0,18300669.877967454,0.0011825136363551947,131849881.32761651,36370841.77792551,0.00338353210733175
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2902144.370633317,0.00017723688564059506,62292417.323275805,133059229.08202319,0.016526493466686942
17,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7437422.17489059,0.00045936952278164875,92992417.3232758,87377919.61693747,0.00977559095646555
18,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0.0,0.0,75287283.45662385,124028532.3682985,0.014322730269931548
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1641603.4848315988,0.00010869351962846394,93322051.71322732,120382247.79052451,0.013881069240051148
20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1647942.5372006893,0.00010939614254019045,74276003.54676832,125670370.79134944,0.014431374436110667
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,3,0,0,3,0,0,3,0,0,0.0,0.0,143076585.0989493,18070171.89995806,0.0022010184709765554
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0.0,0.0,132578453.57484691,40953085.505093746,0.004889346535130356
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,2,0,0,17198907.208658785,0.0010603938541435941,125246373.35532513,58151992.71375253,0.00594974038927395
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0.0,0.0,130037437.6933654,53577653.411343195,0.0063379171129446694
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,0,0,2,0,0,0.0,0.0,94333331.62308285,118740644.30569291,0.013772375720422685
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,3,0,0,2,0,0,3,0,0,1827747.5005426318,0.00012932579125270375,146979541.51346534,8019882.324309915,0.0008959488816935751
27,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1647942.5372006893,0.00010939614254019045,101854233.51442356,68921550.25703004,0.007971833300830587
28,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1647942.5372006893,0.00010939614254019045,97293931.37148342,90863298.24156667,0.009949048689953405
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902144.370633317,0.00017723688564059506,37255203.23710208,154382289.07448342,0.018943013233200013
30,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1647942.5372006893,0.00010939614254019045,94752915.4900019,103530187.9637842,0.01140283296534691
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1641603.4848315988,0.00010869351962846394,131567173.66499138,42594688.98992535,0.0049980400547588195
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,1,0,0,2,0,0,1641603.4848315988,0.00010869351962846394,127006871.52205123,64536436.97446199,0.006975255443881636
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,343363737.93693525,0.03478758235045355
34,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437422.17489059,0.00045936952278164875,67955203.23710208,108786607.18328002,0.012202659331644158
35,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,100324497.54279758,79946601.55619663,0.009316973410044975
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,1,0,0,1,0,0,1641603.4848315988,0.00010869351962846394,129026157.78350987,55219256.896174796,0.006446610632573133
37,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1647942.5372006893,0.00010939614254019045,99313217.63294205,81588439.97924757,0.009425617576224092
38,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7437422.17489059,0.00045936952278164875,88254490.86442277,108508765.00143862,0.012140822055280543
39,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,7437422.17489059,0.00045936952278164875,90973131.06181717,96652777.87925658,0.010299022070194864
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,4,0,0,3,0,0,5,0,0,0.0,0.0,162147239.91652197,0.0,0.0
41,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17237507.24346611,0.001064672296293925,126233433.20475732,57127435.1034016,0.005705789395759983
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,43576003.54676832,151525740.0063387,0.018771393311594855
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2902144.370633317,0.00017723688564059506,32694901.094161935,176324037.05902007,0.020920228622322828
44,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.0,0.0,133565513.4242791,39889927.85993549,0.004641117099466058
45,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1654210.0596205909,0.00011009083704586379,132554233.51442356,41544137.91955608,0.004751207936511921
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,39015701.403828174,173467487.99087533,0.02074860870071767
47,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7437422.17489059,0.00045936952278164875,63394901.094161935,130728355.16781664,0.014179874720766976
48,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,37020800.309666246,291500854.6100358,0.02757293384745026
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,2,0,0,0.0,0.0,130709923.00336385,52369525.910790704,0.007466227395754017
50,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1654210.0596205909,0.00011009083704586379,127993931.37148342,63485885.904092714,0.006728423325634738
51,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5367283.247315986,0.0003427117293678293,74276003.54676832,114823719.06143463,0.012945564366466327
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,20299287.62732069,343249874.46940076,0.03354441729236661
53,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0.0,0.0,95764195.39985743,101882245.42658351,0.011293436822806719
54,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,2,0,0,1641603.4848315988,0.00010869351962846394,129698643.09350832,54011129.395622306,0.0075749209153824805
55,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2874260.979167458,0.00017128733569026628,30700000.0,294375115.58920324,0.027744221183140527
56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,2,0,0,2,0,0,0.0,0.0,128018151.43190676,62894833.489630386,0.0068665619242531725
57,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0.0,0.0,129005211.28133896,61831675.844472125,0.006618332488588874
58,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,4778029.944746908,0.00030624634852109917,75287283.45662385,114236648.40136722,0.01290934964440662
59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1864427.268049853,0.00011815792376039671,32694901.094161935,236052269.79804534,0.025542679865033065
60,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3718081.464775293,0.00022605393595400986,74276003.54676832,119633258.91319484,0.013688469401288497
61,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2659392.230143682,0.00015312317426054958,75287283.45662385,118578491.1502113,0.013616039957169085
