,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4Expected_Annual_Damage,A4Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,109912786.73558015,0.005917239409886485,68147235.58877492,171977408.47549385,0.016294644846455986
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1711452.3756725625,0.00010862281791590611,79710961.52242304,52823390.16513033,0.005915298681758335
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,2,0,0,0,0,0,56073278.003877066,0.0031615210209951475,75479315.8082967,118137899.74379078,0.013538926457564647
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,5,0,0,2,0,0,965779.6938009099,6.650860807508697e-05,153511397.73822314,965779.6938009099,6.650860807508697e-05
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12563017.842919232,0.0006991911350967468,63292511.026990846,120404009.7712191,0.020528700621547064
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9995249.374022925,0.0005896713649056113,45708610.93371013,2089096408.3544118,0.17323025842454662
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0,16713742.513958853,0.0009967888124710871,78469173.85686605,47682925.54011439,0.004574029364246446
39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,79312652.17050488,0.004390658921808909,74468035.89844117,152464372.43357784,0.017671050673664562
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1694412.120986065,0.00010679527271070837,29994482.98948574,3031019285.7303224,0.24211168755059917
41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,0,0,0,56057652.258914,0.003159978675139201,75479315.8082967,147259574.41018653,0.019343356742281007
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0,72285988.64386202,212640246.82960212,0.01889003146583915
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,56073278.003877066,0.0031615210209951475,77347846.37977977,87042461.0300326,0.006738761572770506
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,3,0,0,0,0,0,16707796.727236766,0.0009960176395431139,78469173.85686605,67334950.72641793,0.00974296613486934
45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,109906840.94885805,0.005916468236958513,68147235.58877492,183058561.211931,0.019196859988814166
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,10051317.586068885,0.0005956846078983821,30621225.8954118,3014082595.817734,0.23849007239871653
47,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109715772.26353699,0.00589610986338843,42291505.65437629,381372879.076193,0.03882329599765855
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,79318597.95722698,0.0043914300947368815,74468035.89844117,141383219.6971407,0.014768835531306382
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71725883.85769616,0.0038644072984226493,0.0,3115962201.7709556,0.25050114493914705
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,7747893.87572498,0.0004327214961691575,37612381.26434036,3015417258.0781817,0.2388151873843034
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,2,0,0,0,12091288.205947742,0.0006629835291247781,64411042.64085375,119932280.13424762,0.020492493015575094
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,1,0,0,0,12578643.587882308,0.0007007334809526935,85460329.22579461,49099797.86790594,0.005021119136750409
53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,109906840.94885805,0.005916468236958513,70015766.160258,160533994.94803923,0.014663416732284738
54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109891215.203895,0.005914925891102566,47847947.961454235,212180235.87832677,0.025001290273530527
55,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,10012398.940842524,0.0005906368308766352,28752695.323928736,3033886308.54349,0.24316332136841154
56,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,3,0,0,0,0,4606828.563048036,0.0003322629374903624,87819111.16045475,50166795.098637715,0.0053957936973104345
57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,831009.2525701104,5.2054653119302456e-05,46950398.599267125,2079932168.232959,0.1726926417127603
58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73121114.63448797,0.0039590108402642234,37255203.23710208,2152222273.6148767,0.17659959789990523
59,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,14695740.686767008,0.0008439532695930682,50744913.350984335,1050562125.7232537,0.10500765657268127
60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,48973936.469867036,0.0026736842621799613,49623585.87389807,1084840321.5063539,0.10683738756526817
61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1694412.120986065,0.00010679527271070837,31863013.5609688,3018924799.31173,0.23946541735547713
62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0.0,0.0,31368059.31357515,3029324873.6093364,0.24200489227788846
63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,109912786.73558015,0.005917239409886485,70015766.160258,140881969.76173568,0.009494479961661844
64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,0,2770456.5218171086,0.00019856153596612737,39971163.1990005,3016362757.741769,0.23906910552141644
65,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,3,0,0,5,0,0,2,0,0,0.0,0.0,148938104.01848936,9577068.659729654,0.001125412507093329
66,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58535511.3148988,0.003213078526036781,43576003.54676832,2137636670.2952876,0.17585366558567778
67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0.0,0.0,106121751.93268618,30969183.02615553,0.0035772405517753587
68,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,3,0,0,3,0,0,1,0,0,18146116.447346233,0.001113339047330357,148355017.8670952,18146116.447346233,0.001113339047330357
69,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,10012398.940842524,0.0005906368308766352,30621225.8954118,3025125439.681949,0.24139914123833017
70,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,6,0,0,1,0,0,0.0,0.0,136470907.67372674,20959954.087862156,0.0024083471104659865
71,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,79318597.95722698,0.0043914300947368815,76336566.46992424,110287780.98338251,0.00796867064651224
72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99244574.5130111,0.005218875675066504,42291505.65437629,1135110959.5494978,0.1093825789781547
73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,2,0,0,0,12106913.950910818,0.0006645258749807248,86578860.83965752,48628068.23093445,0.00498491153077844
74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0,9971784.876215471,0.000586628002214788,45708610.93371013,2355094286.094017,0.19789259858888356
75,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,71597010.01018415,0.0038643235114464458,48612305.96404253,1107463395.046671,0.10802802681453465
76,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,467032.8114732033,3.559842423690279e-05,29994482.98948574,3040593291.7431345,0.24512838761068265
77,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,72736545.52980061,0.003927476326317032,37255203.23710208,2417859046.747602,0.2012334469129858
78,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,7280861.064251777,0.00039712307193225473,38730912.87820327,3014950225.266709,0.2387795889600665
79,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,2,0,0,0,0,4600882.776325947,0.00033149176456238904,64411042.64085375,121480686.96019186,0.020904146355035062
80,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,1,0,0,8494221.912506357,0.0005421411152732105,133579645.0371137,29454176.000368513,0.002950488225739197
81,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,109897160.9906171,0.005915697064030539,70015766.160258,192528210.69202322,0.01983235350290763
82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,30906342.851727024,0.001747011893883524,44587283.45662385,2376028844.0695286,0.19905298248055228
