,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,5,0,0,0.0,0.0,115924561.49209528,3901642.224615189,0.0002771987524249
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,6,0,0,4,0,0,4191531.7410005326,0.0002421835190852,110949808.42627676,8093173.965615721,0.0005193822715102
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,7,0,0,4,0,0,0.0,0.0,108051708.48926416,14660386.565250697,0.0013204563400403
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,7,0,0,5,0,0,352242.20812374394,2.099489420848467e-05,153643746.47785956,352242.20812374394,2.099489420848467e-05
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,7,0,0,4,0,0,0.0,0.0,112625002.20899788,7641338.6751543805,0.0006187522807936
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,7,0,0,5,0,0,127116.77805018167,6.99829806949489e-06,148619462.58625722,2996277.695866109,0.00022581642181
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0.0,0.0,40164687.96643335,75790092.34749845,0.009863500243114
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,2,0,0,8,0,0,5,0,0,0.0,0.0,155491011.4385212,0.0,0.0
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,3,0,0,0.0,0.0,63237271.66847878,31837053.390069228,0.0029492910498094
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,8,0,0,5,0,0,0.0,0.0,150466727.54691887,1040623.3966372644,0.0001020568663718
10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0.0,0.0,73637984.04115808,26778897.606717966,0.0024495513292097
11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,2,0,0,7,0,0,5,0,0,352242.20812374394,2.099489420848467e-05,148619462.58625722,1392865.6047610084,0.0001230517605803
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,6,0,0,4,0,0,3772840.240504046,0.0002154573480185,106376514.706543,18433226.80575474,0.0015359136880589
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,3,0,0,7714057.176516162,0.0004176308535765,61719585.35595513,39551110.56658539,0.0033669219033859
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,7714057.176516162,0.0004176308535765,38647001.6539097,83504149.5240146,0.0102811310966906
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,55999302.57621364,0.0026812266965077,8453407.696608048,127123469.78872748,0.0121136050482231
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,0,0,7,0,0,5,0,0,254233.55610036335,1.399659613898978e-05,148619462.58625722,2090913.1671170285,0.0001744340911951
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,7,0,0,4,0,0,0.0,0.0,106183177.91778108,24637185.983187955,0.0031239520560953
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,2,0,0,7714057.176516162,0.0004176308535765,58946289.28123039,50127996.037209705,0.0043208703428808
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,26472519.056273304,0.0013619299793782,37273425.32982029,91685725.93314745,0.0102714817829974
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,5,0,0,3,0,0,9912252.337425124,0.0005563792279544,106406531.598936,13813894.562040314,0.0008335779803794
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,2,0,0,0.0,0.0,60463975.59375404,42413938.86069354,0.0039032394893043
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,55999302.57621364,0.0026812266965077,28752695.323928736,93747316.3019226,0.0061533442944133
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,2,0,0,26472519.056273304,0.0013619299793782,57572712.95714098,58309572.44634253,0.0043112210291876
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,5,0,0,3,0,0,9787032.312251626,0.0005455789529351,101833237.87920225,24447418.87750232,0.0018660352929755
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,26472519.056273304,0.0013619299793782,9695195.36216505,274559600.2578597,0.0265546524094091
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,0,26472519.056273304,0.0013619299793782,34732409.44833878,124083851.60190491,0.0131705911147965
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0.0,0.0,37623672.08495183,162990231.97701484,0.0176974175901315
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,15581369.958412314,0.0008937422321692,17803345.000196747,231386406.70226535,0.022271705967238
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,7714057.176516162,0.0004176308535765,41420297.72863445,72927264.0533903,0.0093271826571957
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0.0,0.0,12586457.998778109,271580431.67535204,0.0273507564267454
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0.0,0.0,42937984.04115809,65213206.87687413,0.0089095518036191
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,7714057.176516162,0.0004176308535765,36105985.772428185,170704289.153531,0.0181150484437081
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,7714057.176516162,0.0004176308535765,31368059.31357515,245918335.36506328,0.0218081265265122
34,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,116174066.8802286,0.0052984250646838,26620087.93698693,148011120.27029783,0.0082477161144932
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175378827.36676127,0.0076423669180859,0.0,240592034.24363545,0.0165519187217051
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7714057.176516162,0.0004176308535765,11068771.68625446,279294488.8518681,0.027768387280322
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,116174066.8802286,0.0052984250646838,6320800.309666242,181387273.75710276,0.0142079768683029
38,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,56287475.92068924,0.0027060817575833,39153407.69660805,88977333.86304691,0.0056784596348893
39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0.0,0.0,32885745.6260988,238204278.1885471,0.0213904956729356
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,45343709.63284482,0.0022414611241312,15444563.06553661,180330057.30489,0.0169272875019518
41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,51431276.36552845,0.0026740950078134,15063068.18035096,248635125.8035845,0.0224390938957071
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,35790336.26731298,0.0017874844643384,17803345.000196747,179254938.24549645,0.0171926555077305
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,38574176.6798428,0.001926694748864,16563094.679399516,182038778.65802628,0.017331865792256
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,54365474.12534182,0.002825876208413,11068771.68625446,268525832.17567444,0.0240295644274497
45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,21149050.783471946,0.0011721628012202,16563094.679399516,236954087.52732503,0.022550126536289
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,48797793.30028219,0.0025474556393619,12586457.998778109,262958151.35061485,0.0237511438583986
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,34688116.689476,0.0018016955517547,15444563.06553661,233536644.8210525,0.0217409699556804
