,epsilon_progress,nfe
0,0,0
1,5,100
2,19,1196
3,32,2291
4,61,3384
5,83,4462
6,99,5508
7,104,6572
8,104,7599
9,104,8658
10,104,9666
11,104,10681
12,104,11706
13,104,12736
14,104,13762
15,104,14777
16,104,15777
17,104,16785
18,104,17799
19,104,18830
20,104,19843
21,104,20850
22,104,21862
23,104,22867
24,104,23883
25,104,24897
26,104,25902
27,104,26933
28,104,27962
29,104,28983
30,104,30012
