,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0,0,0,0,0,16698116.768995777,0.0009952464666151,76600643.28538297,107900038.92026833,0.0171786245337569
27,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,4,0,0,1,0,0,8494221.912506357,0.0005421411152732,133579645.0371137,29454176.000368517,0.0029504882257391
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109891215.203895,0.0059149258911025,47847947.96145424,212180235.8783268,0.0250012902735305
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0.0,0.0,48323974.92335653,2079101158.9803889,0.172640587059641
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,1,0,0,0,12563017.842919232,0.0006991911350967,63292511.026990846,120404009.7712191,0.020528700621547
31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,3,0,0,0,0,4606828.563048036,0.0003322629374903,87819111.16045475,50166795.09863772,0.0053957936973104
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,55876263.5318339,0.003140391474497,49623585.87389807,327533370.3444899,0.0360675776087672
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,3,0,0,0,0,0,16583411.365899354,0.0009828109659478,71044200.97830503,217304589.65602612,0.0185519163236542
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,9695195.36216505,3044236317.9132595,0.2466367376407243
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9995249.374022923,0.0005896713649056,45708610.93371013,2089096408.354412,0.1732302584245466
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1694412.120986065,0.0001067952727107,29994482.98948574,3031019285.7303224,0.2421116875505991
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,0,1694412.120986065,0.0001067952727107,31863013.5609688,3018924799.31173,0.2394654173554771
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9910119.31780185,0.0005805412768331,8453407.696608048,3054146437.231061,0.2472172789175575
39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,16516728.041915689,0.000975659265973,50744913.350984335,288173834.8545717,0.0339028454002431
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,7280861.064251777,0.0003971230719322,39971163.1990005,3014950225.266709,0.2387795889600665
41,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,79121583.4851838,0.0043703005482388,48612305.96404253,350778690.29783976,0.0372974866825089
42,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0.0,0.0,51986701.01654134,271657106.812656,0.0329271861342701
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,10051317.586068884,0.0005956846078983,28752695.323928736,3026177082.236326,0.2411363425938385
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,109912786.73558016,0.0059172394098864,70015766.160258,140881969.76173568,0.0094944799616618
45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,30975566.777961083,0.0017554131686109,29499898.41832553,3035006845.009626,0.2396498009594291
46,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0.0,0.0,72285988.64386202,212640246.8296021,0.0188900314658391
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71725883.85769616,0.0038644072984226,0.0,3115962201.770956,0.250501144939147
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30834368.509694044,0.0017402698375457,7332080.219521779,3075070686.4229536,0.24837700747827
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,0,0,831009.2525701104,5.2054653119302456e-05,46950398.599267125,2079932168.232959,0.1726926417127603
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,10051317.586068884,0.0005956846078983,30621225.8954118,3014082595.817734,0.2384900723987165
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109715772.263537,0.0058961098633884,42291505.65437629,381372879.076193,0.0388232959976585
52,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,0,0,0,0,0,79318597.95722698,0.0043914300947368,76336566.46992424,110287780.98338252,0.0079686706465122
53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73121114.63448797,0.0039590108402642,37255203.23710208,2152222273.6148767,0.1765995978999052
54,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,30933729.96755427,0.0017503829220524,44587283.45662385,2110034888.9479432,0.1743909699816934
55,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,467032.8114732033,3.559842423690279e-05,29994482.98948574,3040593291.7431345,0.2451283876106826
56,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,1,0,0,0,12578643.587882308,0.0007007334809526,85460329.22579461,49099797.86790594,0.0050211191367504
57,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,58535511.3148988,0.0032130785260367,43576003.54676832,2137636670.295288,0.1758536655856777
58,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,14695740.686767008,0.000843953269593,50744913.350984335,1050562125.7232536,0.1050076565726812
59,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,0,0,7747893.87572498,0.0004327214961691,37612381.26434036,3015417258.0781817,0.2388151873843034
60,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51822155.7189161,0.0028523694378616,6320800.309666242,3096058473.6321754,0.249489107078586
61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,99244574.5130111,0.0052188756750665,42291505.65437629,1135110959.5494978,0.1093825789781547
62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,48973936.46986704,0.0026736842621799,49623585.87389807,1084840321.506354,0.1068373875652681
63,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,79312652.17050488,0.0043906589218089,74468035.89844117,152464372.43357784,0.0176710506736645
64,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,71597010.01018415,0.0038643235114464,48612305.96404253,1107463395.046671,0.1080280268145346
