,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,9,0,0,5,0,0,3,0,0,0,0,183844554.8492693,5909003.757198324,0.0006486227891862424
1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,0,0,5,0,0,4,0,0,0,0,192386019.40119722,2098685.0932227476,0.00014213452798431852
2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,9,0,0,4,0,0,2,0,0,0,0,179697682.45045516,10078281.14755243,0.0009184366224506361
3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,0,0,2,0,0,0,0,0,0,0,155272211.37726745,18502479.589548238,0.0011168578826378063
4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,0,0,6,0,0,4,0,0,0,0,193903705.71372086,0.0,0.0
5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,0,0,4,0,0,2,0,0,0,0,185213556.48756596,4281534.70208725,0.0002805302920111433
6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,9,0,0,2,0,0,0,0,0,0,0,149756337.34015664,24299226.035013422,0.001754764213077299
7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,8,0,0,2,0,0,0,0,0,0,0,141408039.9785366,30917234.4320267,0.002463030321355252
8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,86578825.89968762,122321205.56821981,0.01486402019804018
9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,95526148.14480191,63174630.9100949,0.005948358551958527
10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,8,0,0,5,0,0,2,0,0,0,0,172722961.41292453,12775114.206932565,0.001380573549910608
11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,88194067.92528014,141587853.39983994,0.00984997478044991
12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,9,0,0,3,0,0,1,0,0,0,0,181430752.94052744,9549831.623847991,0.00060475590711474
13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,90522917.39638484,72061329.2259151,0.006960596949871979
14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,96647475.62188819,49178479.18447185,0.005153143087980261
15,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,89401589.91929856,86057480.95153816,0.007755812413850245
16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,68654000.95581369,748305067.5968502,0.0547999419238028
17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,88390310.00944303,104573142.40040538,0.008714668149887984
18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,87700153.3767739,108325053.84259675,0.014068804734061914
19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,79246745.68016584,200734428.05796486,0.018765636426531562
20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,82069509.69977678,164470703.4412832,0.011657428642341629
21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60293306.49662383,2136385757.4474132,0.38635922895509595
22,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,85567545.98983209,140836867.01708704,0.01582287593407792
23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,8,0,0,2,0,0,0,0,0,0,0,136834746.25880286,47819074.09317883,0.004242832596817009
24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,73690303.3730879,282509767.128279,0.024989671983940663
25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47847947.961454235,2183091952.0910997,0.38933759519563854
26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,54168748.271120474,2159268607.4888563,0.3881666828169877
27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53972506.18695759,2160209102.0496564,0.3875301413337468
28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,84966475.08930689,153836668.29622924,0.013184632507281076
29,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,76513067.39269884,246246042.51159734,0.017881464199750726
30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,38730877.93823339,2950736351.3766127,0.21114366021212275
31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,31398797.71871161,2982060172.154863,0.2126989333872708
32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42291505.65437629,2264867291.161414,0.3955616307530476
33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,34221561.73832255,2971450590.2927437,0.2106243893451844
34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,39852205.41531966,2946789696.5246286,0.2109189991182234
35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,20299287.62732069,4612714460.989996,0.5071180800524873
36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,71089902.78498524,363920991.7042845,0.04083603741081311
37,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61453235.68846346,1405660397.6354976,0.1864375035526482
38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,63658582.779408514,827907191.8639514,0.0701412274192994
39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37255203.23710208,2738971626.15405,0.4278643341844276
40,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,2,0,0,0,0,0,0,0,41553641.957844324,2940126769.5144935,0.20906911617003635
41,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6320800.309666242,4918995010.414172,0.5612150906219372
42,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4929408955.804385,0.5617244316908736
43,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,22167818.198803753,3648653416.3021946,0.33942291005702013
44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,42674969.43493059,2936180114.6625094,0.208844455076137
45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,37719598.02837785,2958939613.2096367,0.21156794433265477
46,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,1,0,0,0,0,0,0,0,40542362.04798879,2948330031.3475175,0.20949340029056837
47,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,66053600.36771102,773371068.5779582,0.059683794012052135
48,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,28798397.130608946,3007112362.5861716,0.2175814670742079
49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,68694885.19668272,448220322.8755255,0.05717265733787472
50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,59423021.43590583,2411653500.6440306,0.3703484048108908
51,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,26403379.542306438,3061598636.351153,0.2280341416792849
52,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,24198032.45136138,3282173420.607263,0.2718752715184721
53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,8,0,0,1,0,0,0,0,0,0,0,140396760.06868106,46760209.06811578,0.003275289151382782
