,EWS_DaysToThreat,rfr_0_t0,rfr_0_t1,rfr_0_t2,rfr_1_t0,rfr_1_t1,rfr_1_t2,rfr_2_t0,rfr_2_t1,rfr_2_t2,rfr_3_t0,rfr_3_t1,rfr_3_t2,rfr_4_t0,rfr_4_t1,rfr_4_t2,A1_DikeIncrease_t0,A1_DikeIncrease_t1,A1_DikeIncrease_t2,A2_DikeIncrease_t0,A2_DikeIncrease_t1,A2_DikeIncrease_t2,A3_DikeIncrease_t0,A3_DikeIncrease_t1,A3_DikeIncrease_t2,A4_DikeIncrease_t0,A4_DikeIncrease_t1,A4_DikeIncrease_t2,A5_DikeIncrease_t0,A5_DikeIncrease_t1,A5_DikeIncrease_t2,A4_Expected_Annual_Damage,A4_Expected_Number_of_Deaths,Total_Infrastructure_Costs,Total_Expected_Annual_Damage,Total_Expected_Number_of_Deaths
104,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,9,0,0,4,0,0,0.0,0.0,175390623.55222642,33119585.74036001,0.0042852717149174
105,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,2,0,0,8,0,0,3,0,0,0.0,0.0,164278340.23793182,39664041.169323325,0.0037449584276447
106,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,6,0,0,3,0,0,14628058.715644948,0.0007429299026106,155719579.0772748,77279200.74947876,0.0061103712022956
107,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,100132199.62154531,0.0040240014998429,40026981.31368371,1783837324.0846386,0.1252064410509548
108,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,25670862.315518625,0.0010966521719977,41148308.79076998,2424901816.553453,0.1639083167003206
109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,2,0,0,8,0,0,4,0,0,1283404.6621679482,7.213546157920743e-05,173355460.08327731,34402990.402527966,0.0043574071764967
110,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,0,0,0,2340383.7655399456,0.0001202411718659,42390096.45632698,2401571338.0034747,0.1629319057001888
111,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,144807539.83836645,0.0053773438655058,32694901.09416193,1828512664.30146,0.1265597834166177
112,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,2,0,0,8,0,0,3,0,0,0.0,0.0,159242037.82065758,62651142.03383382,0.005367441299685
113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,142185690.37208083,0.0052503623660707,32694901.09416193,2541416644.6100154,0.1680620268943936
114,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,32664258.81392329,0.0013666116882185,41148308.79076998,1716369383.2770166,0.1225490512393304
115,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,112827399.3910082,0.00441260731548,39015701.403828174,2512058353.628943,0.1672242718438029
