,epsilon_progress,nfe
0,0,0
1,4,100
2,61,1197
3,125,2291
4,172,3384
5,225,4471
6,250,5514
7,260,6586
8,262,7614
9,263,8658
10,266,9732
11,267,10813
12,268,11881
13,268,12933
14,270,14006
15,273,15090
16,277,16184
17,280,17220
18,281,18241
19,284,19353
20,286,20399
21,287,21453
22,292,22512
23,294,23571
24,299,24616
25,301,25660
26,303,26708
27,304,27752
28,304,28799
29,306,29855
30,306,30118
